transaction_id,account_id,transaction_date,transaction_type,amount,currency,merchant_category,description,channel,status,reference_number
2485,196,2023-07-02,Bill Payment,5929.96,INR,Salary Credit,Bill Payment - Salary Credit,Branch,Completed,TXN00002485293
2486,335,2024-12-04,Debit,37220.71,INR,Healthcare,Debit - Healthcare,POS Terminal,Completed,TXN00002486129
2487,238,2020-02-16,Transfer,749362.05,INR,Education,Transfer - Education,RTGS,Completed,TXN00002487208
2488,164,2023-07-18,Debit,825.82,INR,FD Interest,Debit - FD Interest,NEFT,Pending,TXN00002488675
2489,126,2024-02-13,ATM Withdrawal,17733.62,INR,Loan EMI,ATM Withdrawal - Loan EMI,Mobile App,Completed,TXN00002489388
2490,28,2022-06-13,EMI Deduction,23036.52,INR,Utilities,EMI Deduction - Utilities,Branch,Completed,TXN00002490893
2491,491,2022-01-09,IMPS,12089.87,INR,Salary Credit,IMPS - Salary Credit,UPI,Completed,TXN00002491884
2492,287,2023-05-19,Debit,128156.44,INR,Salary Credit,Debit - Salary Credit,Internet Banking,Completed,TXN00002492842
2493,171,2023-07-03,EMI Deduction,1287074.16,INR,Dining,EMI Deduction - Dining,UPI,Pending,TXN00002493542
2494,129,2024-04-20,UPI,30280.12,INR,Travel,UPI - Travel,ATM,Completed,TXN00002494259
2495,449,2024-12-04,IMPS,500.06,INR,Education,IMPS - Education,RTGS,Completed,TXN00002495713
2496,352,2021-12-10,Credit,8229.97,INR,Dining,Credit - Dining,NEFT,Completed,TXN00002496876
2497,329,2021-12-04,Credit,29875.27,INR,FD Interest,Credit - FD Interest,Internet Banking,Completed,TXN00002497828
2498,17,2024-08-24,RTGS,522647.06,INR,Healthcare,RTGS - Healthcare,Internet Banking,Completed,TXN00002498405
2499,7,2024-03-08,RTGS,155506.54,INR,Salary Credit,RTGS - Salary Credit,POS Terminal,Completed,TXN00002499963
2500,91,2022-09-26,UPI,18220.67,INR,Shopping,UPI - Shopping,ATM,Completed,TXN00002500872
2501,205,2022-09-30,IMPS,749776.46,INR,Utilities,IMPS - Utilities,Internet Banking,Completed,TXN00002501860
2502,240,2020-08-12,UPI,39166.32,INR,Utilities,UPI - Utilities,Mobile App,Completed,TXN00002502530
2503,479,2024-03-08,Bill Payment,84785.8,INR,Education,Bill Payment - Education,Internet Banking,Completed,TXN00002503219
2504,443,2025-01-30,Debit,197226.24,INR,Healthcare,Debit - Healthcare,POS Terminal,Reversed,TXN00002504623
2505,77,2022-02-03,NEFT,388921.64,INR,Salary Credit,NEFT - Salary Credit,RTGS,Completed,TXN00002505419
2506,286,2024-09-15,NEFT,1179763.56,INR,Salary Credit,NEFT - Salary Credit,Branch,Completed,TXN00002506535
2507,477,2021-04-04,Credit,16046.76,INR,Utilities,Credit - Utilities,ATM,Completed,TXN00002507933
2508,289,2024-02-07,Debit,189725.06,INR,Education,Debit - Education,NEFT,Completed,TXN00002508835
2509,393,2020-01-21,Debit,317619.84,INR,Entertainment,Debit - Entertainment,Branch,Completed,TXN00002509798
2510,334,2020-02-04,IMPS,6429.11,INR,Utilities,IMPS - Utilities,ATM,Completed,TXN00002510523
2511,97,2021-12-14,NEFT,110807.63,INR,Entertainment,NEFT - Entertainment,ATM,Completed,TXN00002511633
2512,159,2024-06-27,Debit,22116.06,INR,Groceries,Debit - Groceries,ATM,Completed,TXN00002512118
2513,112,2024-03-20,Transfer,1324335.39,INR,Shopping,Transfer - Shopping,Branch,Completed,TXN00002513432
2514,66,2023-10-31,Bill Payment,10915.37,INR,ATM,Bill Payment - ATM,Mobile App,Pending,TXN00002514954
2515,500,2023-01-11,Credit,142704.17,INR,Loan EMI,Credit - Loan EMI,NEFT,Pending,TXN00002515777
2516,35,2023-02-25,UPI,918.38,INR,Healthcare,UPI - Healthcare,ATM,Completed,TXN00002516180
2517,239,2022-09-19,EMI Deduction,6018.14,INR,Groceries,EMI Deduction - Groceries,NEFT,Completed,TXN00002517731
2518,156,2022-09-10,Transfer,97475.1,INR,Insurance,Transfer - Insurance,POS Terminal,Completed,TXN00002518305
2519,351,2022-10-03,EMI Deduction,719.24,INR,Groceries,EMI Deduction - Groceries,Branch,Completed,TXN00002519323
2520,177,2023-07-20,Bill Payment,52177.42,INR,Loan EMI,Bill Payment - Loan EMI,ATM,Completed,TXN00002520558
2521,488,2023-11-11,UPI,3355.35,INR,Education,UPI - Education,Mobile App,Completed,TXN00002521613
2522,233,2023-02-11,Credit,4019.11,INR,Entertainment,Credit - Entertainment,UPI,Completed,TXN00002522737
2523,150,2024-06-17,IMPS,9532.6,INR,Salary Credit,IMPS - Salary Credit,ATM,Reversed,TXN00002523830
2524,38,2021-11-02,Debit,11600.77,INR,Shopping,Debit - Shopping,NEFT,Completed,TXN00002524518
2525,439,2021-12-21,RTGS,4303.85,INR,Education,RTGS - Education,NEFT,Completed,TXN00002525681
2526,336,2021-11-02,ATM Withdrawal,16993.17,INR,FD Interest,ATM Withdrawal - FD Interest,UPI,Completed,TXN00002526369
2527,298,2024-05-13,ATM Withdrawal,1315886.77,INR,Healthcare,ATM Withdrawal - Healthcare,RTGS,Completed,TXN00002527519
2528,443,2022-03-20,Debit,118809.22,INR,FD Interest,Debit - FD Interest,Mobile App,Completed,TXN00002528134
2529,363,2025-01-06,EMI Deduction,720362.77,INR,Transfer,EMI Deduction - Transfer,Branch,Completed,TXN00002529313
2530,289,2023-11-28,UPI,758.47,INR,Investment,UPI - Investment,UPI,Completed,TXN00002530752
2531,236,2020-03-03,NEFT,732691.38,INR,Education,NEFT - Education,Mobile App,Pending,TXN00002531548
2532,70,2020-01-02,Transfer,902.46,INR,Groceries,Transfer - Groceries,Internet Banking,Completed,TXN00002532876
2533,468,2023-03-29,EMI Deduction,401.66,INR,Education,EMI Deduction - Education,Branch,Completed,TXN00002533328
2534,152,2024-05-04,ATM Withdrawal,827917.05,INR,Insurance,ATM Withdrawal - Insurance,Internet Banking,Completed,TXN00002534813
2535,2,2021-12-12,NEFT,12768.72,INR,Loan EMI,NEFT - Loan EMI,NEFT,Completed,TXN00002535134
2536,163,2021-06-17,NEFT,455.63,INR,Transfer,NEFT - Transfer,POS Terminal,Completed,TXN00002536535
2537,458,2023-01-30,IMPS,1181569.24,INR,Entertainment,IMPS - Entertainment,Internet Banking,Completed,TXN00002537264
2538,170,2021-03-10,Debit,20218.5,INR,Travel,Debit - Travel,POS Terminal,Completed,TXN00002538607
2539,399,2022-11-07,Credit,42.31,INR,Loan EMI,Credit - Loan EMI,UPI,Completed,TXN00002539951
2540,162,2023-05-30,RTGS,735.25,INR,ATM,RTGS - ATM,Mobile App,Completed,TXN00002540631
2541,260,2021-10-17,ATM Withdrawal,601739.24,INR,Education,ATM Withdrawal - Education,UPI,Completed,TXN00002541511
2542,386,2023-03-18,Bill Payment,24265.03,INR,Transfer,Bill Payment - Transfer,Internet Banking,Completed,TXN00002542425
2543,485,2023-03-24,NEFT,44111.73,INR,Entertainment,NEFT - Entertainment,UPI,Completed,TXN00002543776
2544,278,2023-07-29,ATM Withdrawal,794.23,INR,Loan EMI,ATM Withdrawal - Loan EMI,Branch,Completed,TXN00002544715
2545,154,2024-10-26,Credit,74469.96,INR,Salary Credit,Credit - Salary Credit,RTGS,Completed,TXN00002545856
2546,421,2023-04-22,Credit,925168.7,INR,FD Interest,Credit - FD Interest,NEFT,Pending,TXN00002546498
2547,437,2022-05-31,Credit,152384.02,INR,Loan EMI,Credit - Loan EMI,Internet Banking,Failed,TXN00002547899
2548,486,2024-08-29,ATM Withdrawal,14539.64,INR,Groceries,ATM Withdrawal - Groceries,RTGS,Completed,TXN00002548785
2549,359,2023-08-29,Bill Payment,13252.29,INR,Groceries,Bill Payment - Groceries,RTGS,Completed,TXN00002549284
2550,198,2024-03-20,NEFT,107586.18,INR,Healthcare,NEFT - Healthcare,Internet Banking,Completed,TXN00002550220
2551,114,2021-04-02,Debit,769027.75,INR,Dining,Debit - Dining,NEFT,Completed,TXN00002551605
2552,37,2023-04-29,Transfer,783.63,INR,FD Interest,Transfer - FD Interest,Branch,Completed,TXN00002552259
2553,272,2022-06-28,UPI,1803.88,INR,ATM,UPI - ATM,Branch,Completed,TXN00002553113
2554,108,2022-05-05,Credit,13716.22,INR,Education,Credit - Education,UPI,Completed,TXN00002554583
2555,340,2025-03-17,Transfer,446145.74,INR,Education,Transfer - Education,UPI,Completed,TXN00002555524
2556,245,2021-06-13,UPI,8419.89,INR,Dining,UPI - Dining,POS Terminal,Completed,TXN00002556407
2557,498,2024-07-10,ATM Withdrawal,118072.11,INR,Loan EMI,ATM Withdrawal - Loan EMI,ATM,Completed,TXN00002557770
2558,432,2023-05-21,EMI Deduction,709.42,INR,Groceries,EMI Deduction - Groceries,Internet Banking,Completed,TXN00002558543
2559,244,2025-01-03,Bill Payment,38049.27,INR,ATM,Bill Payment - ATM,NEFT,Completed,TXN00002559137
2560,333,2022-01-24,Credit,21774.95,INR,Loan EMI,Credit - Loan EMI,Branch,Pending,TXN00002560980
2561,299,2021-04-02,ATM Withdrawal,616049.76,INR,Education,ATM Withdrawal - Education,Mobile App,Completed,TXN00002561740
2562,154,2024-03-08,UPI,6784.84,INR,Education,UPI - Education,Branch,Completed,TXN00002562468
2563,71,2021-07-25,UPI,1335926.64,INR,Entertainment,UPI - Entertainment,ATM,Completed,TXN00002563648
2564,279,2020-01-16,Bill Payment,7463.98,INR,ATM,Bill Payment - ATM,RTGS,Completed,TXN00002564212
2565,341,2022-12-11,NEFT,1021518.39,INR,ATM,NEFT - ATM,UPI,Completed,TXN00002565840
2566,413,2021-01-03,Bill Payment,122388.56,INR,Loan EMI,Bill Payment - Loan EMI,RTGS,Completed,TXN00002566554
2567,386,2024-11-17,Transfer,14698.57,INR,Education,Transfer - Education,ATM,Completed,TXN00002567387
2568,47,2024-04-29,Transfer,1106368.56,INR,Investment,Transfer - Investment,ATM,Completed,TXN00002568801
2569,297,2021-05-28,Debit,7589.52,INR,Investment,Debit - Investment,POS Terminal,Completed,TXN00002569642
2570,455,2025-03-04,Bill Payment,1086.4,INR,Dining,Bill Payment - Dining,Mobile App,Completed,TXN00002570262
2571,259,2020-11-04,NEFT,211793.05,INR,Entertainment,NEFT - Entertainment,NEFT,Completed,TXN00002571202
2572,219,2024-08-23,IMPS,41166.15,INR,Salary Credit,IMPS - Salary Credit,Mobile App,Completed,TXN00002572276
2573,436,2023-01-10,NEFT,473425.16,INR,Investment,NEFT - Investment,NEFT,Completed,TXN00002573796
2574,269,2024-08-14,IMPS,14838.3,INR,Travel,IMPS - Travel,UPI,Completed,TXN00002574996
2575,341,2021-03-13,NEFT,920341.92,INR,Healthcare,NEFT - Healthcare,Mobile App,Completed,TXN00002575261
2576,382,2022-03-18,Transfer,61309.62,INR,Insurance,Transfer - Insurance,Mobile App,Completed,TXN00002576929
2577,146,2024-05-22,RTGS,100793.33,INR,Shopping,RTGS - Shopping,Branch,Failed,TXN00002577796
2578,18,2021-04-13,Debit,505329.03,INR,Groceries,Debit - Groceries,NEFT,Completed,TXN00002578869
2579,498,2020-10-21,IMPS,37664.77,INR,Shopping,IMPS - Shopping,RTGS,Completed,TXN00002579974
2580,488,2022-02-13,Transfer,895.22,INR,Travel,Transfer - Travel,UPI,Completed,TXN00002580181
2581,19,2022-02-22,NEFT,53.28,INR,FD Interest,NEFT - FD Interest,UPI,Completed,TXN00002581118
2582,327,2020-07-31,RTGS,615.75,INR,Shopping,RTGS - Shopping,NEFT,Failed,TXN00002582237
2583,462,2021-10-01,ATM Withdrawal,134634.51,INR,Dining,ATM Withdrawal - Dining,POS Terminal,Pending,TXN00002583994
2584,477,2021-03-28,Transfer,178098.2,INR,Investment,Transfer - Investment,ATM,Failed,TXN00002584892
2585,269,2023-03-17,Bill Payment,273.15,INR,Utilities,Bill Payment - Utilities,Mobile App,Completed,TXN00002585874
2586,88,2023-06-16,IMPS,33.71,INR,Utilities,IMPS - Utilities,NEFT,Completed,TXN00002586196
2587,130,2023-01-12,UPI,929.86,INR,Healthcare,UPI - Healthcare,UPI,Completed,TXN00002587878
2588,163,2021-12-31,ATM Withdrawal,5096.74,INR,FD Interest,ATM Withdrawal - FD Interest,UPI,Completed,TXN00002588692
2589,92,2020-11-16,Credit,142507.21,INR,Transfer,Credit - Transfer,ATM,Completed,TXN00002589700
2590,441,2023-10-24,UPI,11571.26,INR,Travel,UPI - Travel,NEFT,Completed,TXN00002590270
2591,172,2020-04-03,UPI,66.42,INR,ATM,UPI - ATM,Branch,Failed,TXN00002591402
2592,123,2020-04-20,Bill Payment,19008.89,INR,Transfer,Bill Payment - Transfer,RTGS,Completed,TXN00002592506
2593,417,2020-11-07,Bill Payment,24045.83,INR,Insurance,Bill Payment - Insurance,RTGS,Completed,TXN00002593463
2594,132,2021-03-07,EMI Deduction,595.36,INR,Salary Credit,EMI Deduction - Salary Credit,Branch,Completed,TXN00002594126
2595,268,2022-04-21,ATM Withdrawal,104.97,INR,Transfer,ATM Withdrawal - Transfer,POS Terminal,Completed,TXN00002595440
2596,499,2020-04-27,ATM Withdrawal,673.69,INR,Investment,ATM Withdrawal - Investment,POS Terminal,Completed,TXN00002596228
2597,467,2021-03-08,RTGS,34097.46,INR,Entertainment,RTGS - Entertainment,RTGS,Completed,TXN00002597337
2598,291,2020-08-07,Debit,23550.79,INR,Entertainment,Debit - Entertainment,UPI,Completed,TXN00002598640
2599,348,2024-12-27,IMPS,1076470.98,INR,FD Interest,IMPS - FD Interest,Branch,Completed,TXN00002599899
2600,143,2023-05-11,NEFT,382.89,INR,Education,NEFT - Education,UPI,Failed,TXN00002600914
2601,241,2021-06-23,Debit,3534.87,INR,Travel,Debit - Travel,ATM,Completed,TXN00002601978
2602,68,2024-06-06,IMPS,16002.97,INR,Loan EMI,IMPS - Loan EMI,POS Terminal,Completed,TXN00002602118
2603,71,2022-03-21,EMI Deduction,372118.23,INR,ATM,EMI Deduction - ATM,NEFT,Completed,TXN00002603672
2604,479,2020-04-15,Bill Payment,880211.68,INR,Loan EMI,Bill Payment - Loan EMI,POS Terminal,Completed,TXN00002604954
2605,332,2023-02-07,Debit,12699.15,INR,Healthcare,Debit - Healthcare,Branch,Completed,TXN00002605739
2606,391,2022-01-02,Bill Payment,179431.73,INR,Salary Credit,Bill Payment - Salary Credit,Branch,Completed,TXN00002606925
2607,287,2024-09-09,RTGS,309313.4,INR,Investment,RTGS - Investment,UPI,Completed,TXN00002607436
2608,140,2024-01-29,RTGS,674.57,INR,Healthcare,RTGS - Healthcare,NEFT,Completed,TXN00002608169
2609,309,2021-09-26,UPI,823057.24,INR,Transfer,UPI - Transfer,Branch,Completed,TXN00002609196
2610,400,2025-03-18,Credit,811184.57,INR,Loan EMI,Credit - Loan EMI,Internet Banking,Reversed,TXN00002610631
2611,444,2024-03-07,Credit,1348753.68,INR,Shopping,Credit - Shopping,UPI,Failed,TXN00002611132
2612,243,2024-10-18,Transfer,858124.73,INR,ATM,Transfer - ATM,Internet Banking,Completed,TXN00002612534
2613,488,2025-03-05,EMI Deduction,8686.27,INR,Salary Credit,EMI Deduction - Salary Credit,UPI,Completed,TXN00002613221
2614,17,2021-06-24,IMPS,338.16,INR,Transfer,IMPS - Transfer,ATM,Completed,TXN00002614928
2615,245,2023-11-22,Transfer,832.76,INR,Insurance,Transfer - Insurance,ATM,Completed,TXN00002615876
2616,288,2023-07-01,IMPS,372.99,INR,Insurance,IMPS - Insurance,NEFT,Completed,TXN00002616642
2617,150,2020-07-23,UPI,19680.51,INR,Loan EMI,UPI - Loan EMI,Mobile App,Completed,TXN00002617384
2618,110,2022-07-22,NEFT,132.61,INR,Healthcare,NEFT - Healthcare,RTGS,Completed,TXN00002618545
2619,385,2023-06-28,ATM Withdrawal,551.41,INR,Shopping,ATM Withdrawal - Shopping,Mobile App,Completed,TXN00002619851
2620,140,2020-03-15,RTGS,415.78,INR,Utilities,RTGS - Utilities,NEFT,Completed,TXN00002620894
2621,21,2022-06-29,EMI Deduction,154601.51,INR,Entertainment,EMI Deduction - Entertainment,UPI,Completed,TXN00002621311
2622,381,2021-07-01,ATM Withdrawal,154648.28,INR,Salary Credit,ATM Withdrawal - Salary Credit,Internet Banking,Completed,TXN00002622757
2623,471,2023-05-06,RTGS,135436.56,INR,FD Interest,RTGS - FD Interest,RTGS,Completed,TXN00002623475
2624,261,2025-01-19,RTGS,1145150.3,INR,Transfer,RTGS - Transfer,Internet Banking,Reversed,TXN00002624959
2625,359,2021-10-22,Bill Payment,967118.11,INR,Salary Credit,Bill Payment - Salary Credit,RTGS,Completed,TXN00002625671
2626,166,2021-02-03,NEFT,769.4,INR,Groceries,NEFT - Groceries,UPI,Completed,TXN00002626261
2627,180,2022-02-11,Credit,1086700.56,INR,Groceries,Credit - Groceries,RTGS,Completed,TXN00002627591
2628,398,2020-01-02,RTGS,1118611.97,INR,Dining,RTGS - Dining,Internet Banking,Completed,TXN00002628318
2629,380,2021-10-29,Credit,19265.06,INR,Education,Credit - Education,Mobile App,Completed,TXN00002629315
2630,263,2023-01-26,Debit,10772.45,INR,Entertainment,Debit - Entertainment,RTGS,Completed,TXN00002630855
2631,179,2021-09-30,Bill Payment,65623.32,INR,Dining,Bill Payment - Dining,NEFT,Completed,TXN00002631594
2632,65,2021-11-18,NEFT,10214.42,INR,Groceries,NEFT - Groceries,Mobile App,Completed,TXN00002632546
2633,318,2020-02-13,NEFT,8686.22,INR,FD Interest,NEFT - FD Interest,NEFT,Reversed,TXN00002633343
2634,132,2020-03-01,EMI Deduction,989.8,INR,Transfer,EMI Deduction - Transfer,NEFT,Completed,TXN00002634545
2635,208,2021-10-23,ATM Withdrawal,14.21,INR,Loan EMI,ATM Withdrawal - Loan EMI,NEFT,Pending,TXN00002635384
2636,114,2021-11-16,Bill Payment,1387533.95,INR,FD Interest,Bill Payment - FD Interest,Mobile App,Completed,TXN00002636169
2637,123,2022-11-29,Credit,1208496.55,INR,Utilities,Credit - Utilities,NEFT,Completed,TXN00002637440
2638,427,2022-02-01,Transfer,102081.37,INR,Education,Transfer - Education,POS Terminal,Pending,TXN00002638108
2639,187,2020-11-16,EMI Deduction,111224.1,INR,Utilities,EMI Deduction - Utilities,Internet Banking,Completed,TXN00002639295
2640,176,2025-03-16,EMI Deduction,24214.61,INR,Salary Credit,EMI Deduction - Salary Credit,POS Terminal,Completed,TXN00002640711
2641,78,2024-11-25,NEFT,92002.86,INR,Healthcare,NEFT - Healthcare,Internet Banking,Completed,TXN00002641594
2642,410,2024-04-08,EMI Deduction,17674.2,INR,Transfer,EMI Deduction - Transfer,RTGS,Failed,TXN00002642356
2643,302,2021-11-16,Bill Payment,165456.88,INR,Dining,Bill Payment - Dining,POS Terminal,Completed,TXN00002643120
2644,343,2020-05-15,EMI Deduction,428.46,INR,Entertainment,EMI Deduction - Entertainment,NEFT,Completed,TXN00002644485
2645,40,2021-10-17,Transfer,11356.3,INR,FD Interest,Transfer - FD Interest,ATM,Completed,TXN00002645909
2646,134,2025-01-23,RTGS,196538.37,INR,Groceries,RTGS - Groceries,Internet Banking,Completed,TXN00002646837
2647,227,2020-05-28,EMI Deduction,172011.6,INR,Insurance,EMI Deduction - Insurance,Branch,Completed,TXN00002647909
2648,486,2021-09-10,IMPS,765.9,INR,Loan EMI,IMPS - Loan EMI,ATM,Failed,TXN00002648627
2649,57,2022-09-25,EMI Deduction,18.19,INR,Healthcare,EMI Deduction - Healthcare,POS Terminal,Failed,TXN00002649620
2650,22,2023-01-24,Debit,25.9,INR,Shopping,Debit - Shopping,Internet Banking,Completed,TXN00002650149
2651,174,2022-02-10,Bill Payment,956.67,INR,Utilities,Bill Payment - Utilities,ATM,Pending,TXN00002651896
2652,121,2020-05-20,Debit,703.94,INR,Education,Debit - Education,ATM,Reversed,TXN00002652397
2653,464,2022-05-30,RTGS,113500.52,INR,Transfer,RTGS - Transfer,Branch,Completed,TXN00002653262
2654,27,2022-07-25,ATM Withdrawal,171858.39,INR,Salary Credit,ATM Withdrawal - Salary Credit,Internet Banking,Completed,TXN00002654498
2655,3,2024-10-31,EMI Deduction,537631.55,INR,Travel,EMI Deduction - Travel,POS Terminal,Completed,TXN00002655803
2656,182,2022-10-11,Debit,424.95,INR,ATM,Debit - ATM,Branch,Completed,TXN00002656688
2657,320,2021-12-08,Credit,242.53,INR,Shopping,Credit - Shopping,NEFT,Completed,TXN00002657140
2658,271,2022-02-28,Transfer,23368.77,INR,Investment,Transfer - Investment,ATM,Completed,TXN00002658123
2659,242,2020-10-29,ATM Withdrawal,729.47,INR,Investment,ATM Withdrawal - Investment,ATM,Completed,TXN00002659322
2660,343,2024-11-09,EMI Deduction,526684.06,INR,Utilities,EMI Deduction - Utilities,Internet Banking,Completed,TXN00002660113
2661,353,2021-10-23,IMPS,193762.67,INR,Healthcare,IMPS - Healthcare,UPI,Completed,TXN00002661385
2662,431,2020-10-15,RTGS,14549.8,INR,Insurance,RTGS - Insurance,Mobile App,Completed,TXN00002662492
2663,191,2022-02-19,EMI Deduction,1253305.94,INR,Healthcare,EMI Deduction - Healthcare,NEFT,Completed,TXN00002663242
2664,123,2022-04-28,IMPS,92.0,INR,Healthcare,IMPS - Healthcare,Branch,Completed,TXN00002664721
2665,361,2024-03-21,UPI,637.8,INR,Utilities,UPI - Utilities,ATM,Reversed,TXN00002665902
2666,476,2024-08-10,Transfer,518.27,INR,Investment,Transfer - Investment,NEFT,Completed,TXN00002666403
2667,186,2024-11-11,Credit,16852.3,INR,Travel,Credit - Travel,POS Terminal,Completed,TXN00002667384
2668,49,2024-12-07,ATM Withdrawal,2757.29,INR,FD Interest,ATM Withdrawal - FD Interest,Internet Banking,Completed,TXN00002668541
2669,430,2023-09-19,NEFT,748637.4,INR,Entertainment,NEFT - Entertainment,UPI,Completed,TXN00002669761
2670,325,2020-10-05,Credit,2907.27,INR,FD Interest,Credit - FD Interest,UPI,Completed,TXN00002670579
2671,434,2023-02-16,Transfer,809408.17,INR,Education,Transfer - Education,POS Terminal,Completed,TXN00002671292
2672,444,2025-03-26,ATM Withdrawal,6081.63,INR,Travel,ATM Withdrawal - Travel,UPI,Completed,TXN00002672882
2673,253,2022-09-03,RTGS,189.46,INR,ATM,RTGS - ATM,ATM,Pending,TXN00002673774
2674,412,2022-12-03,IMPS,188743.89,INR,Investment,IMPS - Investment,NEFT,Pending,TXN00002674332
2675,365,2022-02-14,Bill Payment,149512.51,INR,Insurance,Bill Payment - Insurance,ATM,Completed,TXN00002675116
2676,389,2024-03-12,ATM Withdrawal,17512.78,INR,Entertainment,ATM Withdrawal - Entertainment,POS Terminal,Completed,TXN00002676910
